country,url,plant,unit,chinese_name,owner,parent,capacity,status,year,subnational,lat,lng,region
China,https://www.gem.wiki/Xingtai_power_station,Xingtai power station,Phase VI Unit 2,河北建投邢台发电厂,Hebei Xingtai Power Generation [100%],Hebei Construction & Investment Group Co Ltd [55.3%]; State Grid Corporation of China [44.7%],300,operating,2006,Hebei,37.0083749,114.4849158,Asia
China,https://www.gem.wiki/Xinguang_power_station,Xinguang power station,Unit 1,山西国际能源晋煤赵庄鑫光发电厂,Shanxi Zhaozhuang Xinguang Power Generation [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [52.7%]; KEPCO Shanxi International [17.0%]; China Development Bank Corp [8.1%]; China Cinda Asset Management Co Ltd [6.8%]; KEPCO Woori sprott Global Prive [4.0%]; Jinneng Holding Group Co Ltd [3.5%]; Power Development [3.5%]; Shanxi Gemeng International Energy Group Co Ltd [2.4%]; other [2.0%],660,cancelled,,Shanxi,35.998745,112.89852,Asia
China,https://www.gem.wiki/Xinguang_power_station,Xinguang power station,Unit 2,山西国际能源晋煤赵庄鑫光发电厂,Shanxi Zhaozhuang Xinguang Power Generation [100%],Shanxi State-Owned Capital Investment and Operation Co Ltd [52.7%]; KEPCO Shanxi International [17.0%]; China Development Bank Corp [8.1%]; China Cinda Asset Management Co Ltd [6.8%]; KEPCO Woori sprott Global Prive [4.0%]; Jinneng Holding Group Co Ltd [3.5%]; Power Development [3.5%]; Shanxi Gemeng International Energy Group Co Ltd [2.4%]; other [2.0%],660,cancelled,,Shanxi,35.998745,112.89852,Asia
China,https://www.gem.wiki/Xingyang_Integration_power_station,Xingyang Integration power station,Unit 1,国电荥阳热电厂,Guoneng Xingyang Thermal Power [100%],China Energy Investment Corp [80.0%]; Henan Province Energy Chemical Group Co Ltd [13.8%]; Shenzhen Yingshui Investment Group Co Ltd [5.6%]; other [0.6%],630,operating,2010,Henan,34.82465,113.36762,Asia
China,https://www.gem.wiki/Xingyang_Integration_power_station,Xingyang Integration power station,Unit 2,国电荥阳热电厂,Guoneng Xingyang Thermal Power [100%],China Energy Investment Corp [80.0%]; Henan Province Energy Chemical Group Co Ltd [13.8%]; Shenzhen Yingshui Investment Group Co Ltd [5.6%]; other [0.6%],630,operating,2010,Henan,34.82465,113.36762,Asia
China,https://www.gem.wiki/Xingyi_power_station,Xingyi power station,Unit 1,贵州兴义发电厂,Guizhou Xingyi Electric Power Development [100%],"Guizhou Wujiang Energy Group Co Ltd [30.4%]; Guangxi Investment Group Co Ltd [21.0%]; Henan Province Energy Chemical Group Co Ltd [15.0%]; Guangxi Guiguan Electric Power Co Ltd [11.0%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [10.2%]; other [4.4%]; Guizhou Financial Holding Group Co Ltd (Guizhou Guimin Investment Group Co., Ltd.) [4.0%]; Guizhou Xingyi Sunshine Asset Management Group Co Ltd [4.0%]",600,operating,2011,Guizhou,25.260729,104.856367,Asia
China,https://www.gem.wiki/Xingyi_power_station,Xingyi power station,Unit 2,贵州兴义发电厂,Guizhou Xingyi Electric Power Development [100%],"Guizhou Wujiang Energy Group Co Ltd [30.4%]; Guangxi Investment Group Co Ltd [21.0%]; Henan Province Energy Chemical Group Co Ltd [15.0%]; Guangxi Guiguan Electric Power Co Ltd [11.0%]; Guizhou Qiansheng State-Owned Assets Management Co Ltd [10.2%]; other [4.4%]; Guizhou Financial Holding Group Co Ltd (Guizhou Guimin Investment Group Co., Ltd.) [4.0%]; Guizhou Xingyi Sunshine Asset Management Group Co Ltd [4.0%]",600,operating,2011,Guizhou,25.260729,104.856367,Asia
China,https://www.gem.wiki/Xingyi_Zhengluwan_power_station,Xingyi Zhengluwan power station,Unit 1,贵州兴义元豪发电厂,Qianxinan Yuanhao Investment [100%],Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd [62.9%]; persons [31.0%]; Gongqingcheng Qiankun Rongchang Investment Partnership LP [6.0%]; other [0.1%],350,operating,2020,Guizhou,25.198228,105.032044,Asia
China,https://www.gem.wiki/Xingyi_Zhengluwan_power_station,Xingyi Zhengluwan power station,Unit 2,贵州兴义元豪发电厂,Qianxinan Yuanhao Investment [100%],Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd [62.9%]; persons [31.0%]; Gongqingcheng Qiankun Rongchang Investment Partnership LP [6.0%]; other [0.1%],350,operating,2020,Guizhou,25.198228,105.032044,Asia
China,https://www.gem.wiki/Xingyi_Zhengluwan_power_station,Xingyi Zhengluwan power station,Unit 3,贵州兴义元豪发电厂,Qianxinan Yuanhao Investment [100%],Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd [62.9%]; persons [31.0%]; Gongqingcheng Qiankun Rongchang Investment Partnership LP [6.0%]; other [0.1%],350,construction,,Guizhou,25.198228,105.032044,Asia
China,https://www.gem.wiki/Xingyi_Zhengluwan_power_station,Xingyi Zhengluwan power station,Unit 4,贵州兴义元豪发电厂,Qianxinan Yuanhao Investment [100%],Guangxi Zhuang Autonomous Region Baise Electric Power Co Ltd [62.9%]; persons [31.0%]; Gongqingcheng Qiankun Rongchang Investment Partnership LP [6.0%]; other [0.1%],350,construction,,Guizhou,25.198228,105.032044,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase I Unit 1,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],220,retired,1991,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase I Unit 2,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],220,retired,1991,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase II Unit 3,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],330,operating,2005,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase II Unit 4,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],330,operating,2005,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase III Unit 5,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],1000,operating,2012,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhai_power_station,Xinhai power station,Phase III Unit 6,江苏国信新海发电厂,Jiangsu Xinhai Power Generation [100%],Jiangsu Guoxin Corp Ltd [89.8%]; Jiangsu Jinhai Investment Co Ltd [10.0%]; other [0.1%],1000,operating,2016,Jiangsu,34.57789,119.12671,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 1,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],50,retired,1973,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 2,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],50,retired,1973,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 3,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],100,retired,1975,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 4,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],100,retired,1976,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 5,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],200,operating,1979,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhua_power_station,Xinhua power station,Unit 6,华能新华发电厂,Huaneng Xinhua Power Generation [100%],Huaneng Power International Inc [70.0%]; Heilongjiang Chenneng Investment Group Co Ltd [30.0%],330,operating,2005,Heilongjiang,46.1350765,124.6010453,Asia
China,https://www.gem.wiki/Xinhui_Shuangshui_power_station,Xinhui Shuangshui power station,Phase II Unit 5,新会双水发电厂,Xinhui Shuangshui Generate Electricity (B Plant) [100%],Jiangmen Xinhui Yinhai Development Co Ltd [60.0%]; Yirun (Hong Kong) [28.0%]; Jiangmen Guoshu Biology Co Ltd [10.8%]; Guangzhou Guoye Investment Consulting Co Ltd [1.2%],150,operating,2004,Guangdong,22.446304,112.999356,Asia
China,https://www.gem.wiki/Xinhui_Shuangshui_power_station,Xinhui Shuangshui power station,Phase II Unit 6,新会双水发电厂,Xinhui Shuangshui Generate Electricity (B Plant) [100%],Jiangmen Xinhui Yinhai Development Co Ltd [60.0%]; Yirun (Hong Kong) [28.0%]; Jiangmen Guoshu Biology Co Ltd [10.8%]; Guangzhou Guoye Investment Consulting Co Ltd [1.2%],150,operating,2004,Guangdong,22.446304,112.999356,Asia
China,https://www.gem.wiki/Xinhui_Shuangshui_power_station,Xinhui Shuangshui power station,Phase III Unit 7,新会双水发电厂,Jiangmen Xinhui Shuangshui No.3 Power Plant [100%],"Jiangmen Xinhui Shuangshui Yilian Baisha Factory [42.6%]; Yirun (Hong Kong) [25.0%]; Shuangshui Town Economic Development Service Center, Xinhui District, Jiangmen City [20.0%]; Jiangmen Guoshu Biology Co Ltd [10.8%]; Guangzhou Guoye Investment Consulting Co Ltd [1.2%]; other [0.4%]",600,operating,2022,Guangdong,22.446304,112.999356,Asia
China,https://www.gem.wiki/Xinhui_Shuangshui_power_station,Xinhui Shuangshui power station,Phase III Unit 8,新会双水发电厂,Jiangmen Xinhui Shuangshui No.3 Power Plant [100%],"Jiangmen Xinhui Shuangshui Yilian Baisha Factory [42.6%]; Yirun (Hong Kong) [25.0%]; Shuangshui Town Economic Development Service Center, Xinhui District, Jiangmen City [20.0%]; Jiangmen Guoshu Biology Co Ltd [10.8%]; Guangzhou Guoye Investment Consulting Co Ltd [1.2%]; other [0.4%]",600,cancelled,,Guangdong,22.446304,112.999356,Asia
China,https://www.gem.wiki/Xinji_Cogen_power_station,Xinji Cogen power station,Unit 1,河北建投辛集热电,Hebei Construction & Investment Group [100%],Hebei Construction & Investment Group [100.0%],350,cancelled,,Hebei,37.903475,115.259181,Asia
China,https://www.gem.wiki/Xinji_Cogen_power_station,Xinji Cogen power station,Unit 2,河北建投辛集热电,Hebei Construction & Investment Group [100%],Hebei Construction & Investment Group [100.0%],350,cancelled,,Hebei,37.903475,115.259181,Asia
China,https://www.gem.wiki/Xinjiang_Changdong_power_station,Xinjiang Changdong power station,Unit 1,新疆昌东2×66万千瓦煤电项目,"Xinjiang Changdong Power Generation Co., Ltd.","Xinjiang Changdong Power Generation Co., Ltd.",660,permitted,,Xinjiang,44.573812,90.258086,Asia
China,https://www.gem.wiki/Xinjiang_Changdong_power_station,Xinjiang Changdong power station,Unit 2,新疆昌东2×66万千瓦煤电项目,"Xinjiang Changdong Power Generation Co., Ltd.","Xinjiang Changdong Power Generation Co., Ltd.",660,permitted,,Xinjiang,44.573812,90.258086,Asia
China,https://www.gem.wiki/Xinjiang_Esmill_Iron_%26_Steel_captive_power_station,Xinjiang Esmill Iron & Steel captive power station,--,新疆奎屯艾斯米尔钢铁有限公司自备电厂,Xinjiang Asmare Mangnese Alloy [100%],persons [63.6%]; Wujiaqu Xinken Commercial & Trading Co Ltd [36.4%],30,operating,2011,Xinjiang,44.404474,84.963356,Asia
China,https://www.gem.wiki/Xinjiang_Guanghui_power_station,Xinjiang Guanghui power station,Unit 1,广汇集团哈密淖毛湖广汇发电厂,Xinjiang Guanghui Coal Chemical [100%],Guanghui Energy Co Ltd [99.0%]; other [1.0%],60,operating,2011,Xinjiang,43.7063773,94.9857948,Asia
China,https://www.gem.wiki/Xinjiang_Guanghui_power_station,Xinjiang Guanghui power station,Unit 2,广汇集团哈密淖毛湖广汇发电厂,Xinjiang Guanghui Coal Chemical [100%],Guanghui Energy Co Ltd [99.0%]; other [1.0%],60,operating,2011,Xinjiang,43.7063773,94.9857948,Asia
China,https://www.gem.wiki/Xinjiang_Guoxin_Qitai_power_station,Xinjiang Guoxin Qitai power station,Unit 1,新疆国信煤电能源公司准东发电厂,Xinjiang Guoxin Coal Energy [100%],Zhongneng Power (Suzhou) Co Ltd [100.0%],660,operating,2018,Xinjiang,44.362817,90.152276,Asia
China,https://www.gem.wiki/Xinjiang_Guoxin_Qitai_power_station,Xinjiang Guoxin Qitai power station,Unit 2,新疆国信煤电能源公司准东发电厂,Xinjiang Guoxin Coal Energy [100%],Zhongneng Power (Suzhou) Co Ltd [100.0%],660,operating,2018,Xinjiang,44.362817,90.152276,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 1,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,operating,2012,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 2,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,operating,2012,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 3,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,operating,2015,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 4,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,operating,2015,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 5,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,cancelled,,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 6,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,cancelled,,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 7,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,cancelled,,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jiarun_power_station,Xinjiang Jiarun power station,Unit 8,嘉润资源自备电厂,Djarum Resources Holdings [100%],Manas Taixin Trading Co Ltd [65.0%]; Qingdao Xinjinmao Trading Co Ltd [27.4%]; Fengtu Nonferrous Metals (Hong Kong) [7.6%],350,cancelled,,Xinjiang,44.312204,86.418479,Asia
China,https://www.gem.wiki/Xinjiang_Jinlong_Shenwu_power_station,Xinjiang Jinlong Shenwu power station,Unit 1,新疆锦龙神雾能源开发公司发电厂,Xinjiang Jinlong Shenwu Energy Development [100%],Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [68.8%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [26.8%]; other [4.5%],350,cancelled,,Xinjiang,44.784812,84.899963,Asia
China,https://www.gem.wiki/Xinjiang_Jinlong_Shenwu_power_station,Xinjiang Jinlong Shenwu power station,Unit 2,新疆锦龙神雾能源开发公司发电厂,Xinjiang Jinlong Shenwu Energy Development [100%],Xinjiang Production & Construction Corps Seventh Agricultural Division State-Own Ed Assets [68.8%]; Xinjiang Production and Construction Corps Electric Power Group Co Ltd [26.8%]; other [4.5%],350,cancelled,,Xinjiang,44.784812,84.899963,Asia
China,https://www.gem.wiki/Xinjiang_Joinworld_power_station,Xinjiang Joinworld power station,Unit 5,新疆众和自备电厂,Xinjiang Joinworld [100%],Xinjiang Joinworld [100.0%],150,operating,2012,Xinjiang,43.914734,87.583101,Asia
China,https://www.gem.wiki/Xinjiang_Joinworld_power_station,Xinjiang Joinworld power station,Unit 6,新疆众和自备电厂,Xinjiang Joinworld [100%],Xinjiang Joinworld [100.0%],150,operating,2012,Xinjiang,43.914734,87.583101,Asia
