country/area,project-name,fuel,unit-name,project-name-in-local-language-/-script,capacity-(mw),status,start-year,retired-year,hydrogen-capable,operator(s),owner(s),lat,lng,location-accuracy,city,state/province,region,gem-phase-id,url
United States,Miami Dade County Resource Recovery power station,bioenergy: refuse (municipal and industrial wastes),GEN1,,38.0,operating,1981,,,Covanta Southeast Florida Renewable,Covanta Southeast Florida Renewable Ltd [100%],25.8356,-80.3566,exact,,Florida,Americas,G100000200402,https://www.gem.wiki/Miami_Dade_County_Resource_Recovery_power_station
United States,Miami Dade County Resource Recovery power station,bioenergy: refuse (municipal and industrial wastes),GEN2,,38.0,operating,1981,,,Covanta Southeast Florida Renewable,Covanta Southeast Florida Renewable Ltd [100%],25.8356,-80.3566,exact,,Florida,Americas,G100000200403,https://www.gem.wiki/Miami_Dade_County_Resource_Recovery_power_station
Japan,Mikawa power station,bioenergy: wood & other biomass (solids),"1, timepoint 2","株式会社シグマパワー有明, 三川発電所, 株式会社シグマパワー有明 三川発電所(バイオマス)",50.0,operating,2017,,,SIGMA POWER Ariake,Toshiba Corp [100%],33.019859,130.422645,exact,,Kyūshū,Asia,G1000002488,https://www.gem.wiki/Mikawa_power_station
Thailand,Mitr Biopower Chaiyaphum power station,bioenergy: agricultural waste (solids),3,,103.0,operating,2004,,,Phu Khieo Bio-Energy,Phu Khieo Bio-Energy Co Ltd [100%],16.4822,102.1201,exact,,Chaiyaphum Province,Asia,G100000200087,https://www.gem.wiki/Mitr_Biopower_Chaiyaphum_power_station
Thailand,Mitr Biopower Dan Chang power station,bioenergy: agricultural waste (solids),3,,41.0,operating,2004,,,Dan Chang Bio-Energy,Dan Chang Bio-Energy Co Ltd [100%],14.8399,99.7624,exact,,Suphan Buri Province,Asia,G100000200083,https://www.gem.wiki/Mitr_Biopower_Dan_Chang_power_station
Thailand,Mitr Biopower Dan Chang power station,bioenergy: agricultural waste (solids),4,,32.0,operating,2012,,,Dan Chang Bio-Energy,Dan Chang Bio-Energy Co Ltd [100%],14.8399,99.7624,exact,,Suphan Buri Province,Asia,G100000200084,https://www.gem.wiki/Mitr_Biopower_Dan_Chang_power_station
Thailand,Mitr Biopower Phu Luang power station,bioenergy: agricultural waste (solids),1,,41.0,operating,2014,,,Mitr Phol Bio-Power Phu Luang,Mitr Phol Bio-Power Phu Luang Co Ltd [100%],17.1915,101.8215,exact,,Loei Province,Asia,G100000200085,https://www.gem.wiki/Mitr_Biopower_Phu_Luang_power_station
Thailand,Mitr Kalasin power station,bioenergy: agricultural waste (solids),1,,68.0,operating,,,,,,16.4658,104.0381,exact,,Kalasin Province,Asia,G100000200086,https://www.gem.wiki/Mitr_Kalasin_power_station
Japan,Miura power station,bioenergy: unknown,1,株式会社バイオパワーＢ,51.0,announced,,,,,,36.0187,140.2951,approximate,Miura,,Asia,G100000200775,https://www.gem.wiki/Miura_power_station
Japan,Miyazu Biomass power station,"bioenergy: wood & other biomass (solids), bioenergy: agricultural waste (solids)",--,宮津バイオマス発電所,50.0,cancelled,,,,,Marubeni Clean Power Corp,35.55739021,135.151273,approximate,Miyazu,Kyoto,Asia,G100001021648,https://www.gem.wiki/Miyazu_Biomass_power_station
United States,ML Hibbard power station,"bioenergy: wood & other biomass (solids), coal: subbituminous, fossil gas: natural gas",3,,35.0,operating,1949,,,ALLETE,ALLETE Inc [100%],46.7353,-92.1517,exact,Duluth,Minnesota,Americas,G100000201639,https://www.gem.wiki/ML_Hibbard_power_station
United States,ML Hibbard power station,"bioenergy: wood & other biomass (solids), coal: subbituminous, fossil gas: natural gas",4,,38.0,operating,1951,,,ALLETE,ALLETE Inc [100%],46.7353,-92.1517,exact,Duluth,Minnesota,Americas,G100000201640,https://www.gem.wiki/ML_Hibbard_power_station
Brazil,Moema power station,bioenergy: agricultural waste (solids),1,Usina sucroenergética Moema,89.0,operating,1994,,,Bunge Açúcar e Bioenergia,Bunge Açúcar e Bioenergia SA [100%],-20.2018,-49.3556,exact,Orindiúva,São Paulo,Americas,G100000200620,https://www.gem.wiki/Moema_power_station
Brazil,Mogiana Bio-Energia power station,bioenergy: agricultural waste (solids),1,Usina sucroenergética Mogiana Bio-Energia,33.0,operating,2012,,,Usina Alta Mogiana,Usina Alta Mogiana SA [100%],-20.4724,-47.8749,exact,São Joaquim da Barra,São Paulo,Americas,G100000200621,https://www.gem.wiki/Mogiana_Bio-Energia_power_station
Japan,Mombetsu power station,"bioenergy: wood & other biomass (solids), bioenergy: wood & other biomass (solids), coal: unknown",1,"紋別バイオマス発電㈱, 紋別バイオマス発電所",50.0,operating,2016,,,,Sumitomo Forestry Co Ltd [51%]; Sumitomo Joint Electric Power Co Ltd [49%],44.3356,143.3676,exact,,,Asia,G100000200776,https://www.gem.wiki/Mombetsu_power_station
Portugal,Mondego power station,bioenergy: wood & other biomass (solids),1,,35.0,operating,2019,,,Sociedade Bioelétrica do Mondego,Greenvolt - Energias Renováveis SA [100%],40.0527,-8.8756,exact,Figueira da Foz,,Europe,G100000201425,https://www.gem.wiki/Mondego_power_station
Italy,Monopoli power station,bioenergy: biodiesel,3,,100.0,cancelled,,,,,ItalGreen Energy [100%],40.9601,17.2628,exact,,Apulia,Europe,G100000201406,https://www.gem.wiki/Monopoli_power_station
Uruguay,Montes del Plata power station,bioenergy: paper mill wastes,1,Planta de biomasa Montes del Plata,90.0,operating,2014,,,Celulosa y Energía Punta Pereira,Celulosa y Energía Punta Pereira SA [100%],-34.2248,-58.0497,exact,Punta Pereira,Colonia,Americas,G100000200622,https://www.gem.wiki/Montes_del_Plata_power_station
Uruguay,Montes del Plata power station,bioenergy: paper mill wastes,2,Planta de biomasa Montes del Plata,90.0,operating,2014,,,Celulosa y Energía Punta Pereira,Celulosa y Energía Punta Pereira SA [100%],-34.2248,-58.0497,exact,Punta Pereira,Colonia,Americas,G100000200623,https://www.gem.wiki/Montes_del_Plata_power_station
United States,Montgomery County Resource Recovery power station,bioenergy: refuse (municipal and industrial wastes),GEN1,,68.0,operating,1995,,,Covanta Montgomery,Northeast Maryland W D Authority [100%],39.2006,-77.4556,exact,,Maryland,Americas,G100000200404,https://www.gem.wiki/Montgomery_County_Resource_Recovery_power_station
United States,Monticello Paper power station,"bioenergy: paper mill wastes, bioenergy: wood & other biomass (solids), fossil gas: LNG",1,,33.0,operating,1968,,,Georgia-Pacific Monticello,Georgia-Pacific LLC [100%],31.6282,-90.0815,exact,,Mississippi,Americas,G100000201641,https://www.gem.wiki/Monticello_Paper_power_station
United States,Monticello Paper power station,"bioenergy: paper mill wastes, bioenergy: wood & other biomass (solids), fossil gas: LNG",2,,32.0,operating,1968,,,Georgia-Pacific Monticello,Georgia-Pacific LLC [100%],31.6282,-90.0815,exact,,Mississippi,Americas,G100000201642,https://www.gem.wiki/Monticello_Paper_power_station
Sweden,Moskogen Cogeneration power station,bioenergy: wood & other biomass (solids),1,,31.0,operating,2009,,,,Kalmar Energi Holding AB [100%],56.6923,16.1835,approximate,,,Europe,G100000200301,https://www.gem.wiki/Moskogen_Cogeneration_power_station
United States,Mt. Poso Cogeneration Plant,"bioenergy: wood & other biomass (solids), fossil gas: natural gas","TG01, timepoint 2",,62.0,operating,1989,,,Mt Poso Cogeneration Company,MacPherson Power Co [33%]; DTE Energy Services Inc [66%],35.576316,-119.006553,exact,Bakersfield,California,Americas,G1000002481,https://www.gem.wiki/Mt._Poso_Cogeneration_Plant
Tanzania,Mufindi Paper Mills power station,bioenergy: wood & other biomass (solids),2,,36.0,cancelled,,,,,Mufindi Paper Mills Ltd [100%],-8.7283,35.2911,exact,,Iringa Region,Africa,G100000200023,https://www.gem.wiki/Mufindi_Paper_Mills_power_station
Germany,Müllheizkraftwerk Bremen power station,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",1,,50.0,operating,1969,,,swb,swb AG [100%],53.1137,8.8167,exact,Bremen,Free Hanseatic City of Bremen,Europe,G100000200302,https://www.gem.wiki/Müllheizkraftwerk_Bremen_power_station
Germany,Müllheizkraftwerk Essen-Karnap power station,bioenergy: refuse (municipal and industrial wastes),1,,38.0,operating,1987,,,RWE,RWE AG [100%],51.516,6.9949,exact,Essen,North Rhine-Westphalia,Europe,G100000200303,https://www.gem.wiki/Müllheizkraftwerk_Essen-Karnap_power_station
United States,Multitrade of Pittsylvania LP power station,bioenergy: wood & other biomass (solids),GEN1,,45.0,retired,1994,2019,,Virginia Electric & Power,Virginia Electric & Power Co [100%],37.1041,-79.277,exact,,Virginia,Americas,G100000200439,https://www.gem.wiki/Multitrade_of_Pittsylvania_LP_power_station
United States,Multitrade of Pittsylvania LP power station,bioenergy: wood & other biomass (solids),GEN2,,45.0,retired,1994,2019,,Virginia Electric & Power,Virginia Electric & Power Co [100%],37.1041,-79.277,exact,,Virginia,Americas,G100000200440,https://www.gem.wiki/Multitrade_of_Pittsylvania_LP_power_station
Kenya,Mumias Sugar Company power station,bioenergy: agricultural waste (solids),1,,34.0,operating,1971,,,,Sarrai Group Ltd [100%],0.3643,34.5052,exact,,Kakamega County,Africa,G100000200007,https://www.gem.wiki/Mumias_Sugar_Company_power_station
Japan,Muroran power station,bioenergy: wood & other biomass (solids),1,ＥＮＥＯＳバイオマスパワー室蘭発電所,75.0,operating,2020,,,,ENEOS Biomass Power Muroran GK [100%],42.3575,140.9823,exact,Muroran,,Asia,G100000200076,https://www.gem.wiki/Muroran_power_station
Germany,MVA Bielefeld power station,"bioenergy: refuse (municipal and industrial wastes), bioenergy: wastewater and sewage sludge (solids or biogas)",1,,40.0,operating,1981,,,MVA Bielefeld-Herford,Interargem GmbH [100%],52.0432,8.6065,exact,Bielefeld,North Rhine-Westphalia,Europe,G100000200304,https://www.gem.wiki/MVA_Bielefeld_power_station
Germany,MVA Helmstedt power station,bioenergy: wastewater and sewage sludge (solids or biogas),1,,45.0,operating,2005,,,EEW Energy From Waste,EEW Energy From Waste GmbH [100%],52.1702,10.9783,exact,,Lower Saxony,Europe,G100000200305,https://www.gem.wiki/MVA_Helmstedt_power_station
Germany,MVA Heringen power station,bioenergy: refuse (municipal and industrial wastes),1,,64.0,operating,2009,,,EEW Heringen,EEW Energy From Waste GmbH [100%],50.8924,9.9992,exact,,Hesse,Europe,G100000201393,https://www.gem.wiki/MVA_Heringen_power_station
Germany,MVA Stelling Moor power station,bioenergy: refuse (municipal and industrial wastes),1,,66.0,retired,1973,2015,,,,53.5842,9.9117,exact,Hamburg,,Europe,G100000200306,https://www.gem.wiki/MVA_Stelling_Moor_power_station
Finland,Naantali CHP power station,"bioenergy: wood & other biomass (solids), coal: anthracite",4,,142.0,operating,2017,,,Turun Seudun Energiantuotanto,,60.451,22.0517,exact,Naantali,South-Western Finland,Europe,G100000201379,https://www.gem.wiki/Naantali_CHP_power_station
United States,Nacogdoches Power power station,bioenergy: wood & other biomass (solids),STG4,,114.0,operating,2012,,,Austin Energy,Austin Energy Corp [100%],31.8321,-94.9006,exact,,Texas,Americas,G100000200405,https://www.gem.wiki/Nacogdoches_Power_power_station
United States,Naheola Mill power station,"bioenergy: paper mill wastes, fossil gas: natural gas, fossil liquids: unknown",GT3,,47.0,operating,1993,,,Georgia-Pacific,Georgia-Pacific LLC [100%],32.2268,-88.0252,exact,,Alabama,Americas,G100000201644,https://www.gem.wiki/Naheola_Mill_power_station
United States,Naheola Mill power station,"bioenergy: wood & other biomass (solids), bioenergy: paper mill wastes, fossil gas: natural gas",TG4,,40.0,operating,2019,,,Georgia-Pacific,Georgia-Pacific LLC [100%],32.2268,-88.0252,exact,,Alabama,Americas,G100000201645,https://www.gem.wiki/Naheola_Mill_power_station
Japan,Nakagusuku power station,bioenergy: wood & other biomass (solids),1,沖縄うるまニューエナジー発電所は,49.0,operating,2021,,,eRex,Okinawa Uruma New Energy KK [100%],26.3296,127.8672,exact,Uruma,,Asia,G100000200077,https://www.gem.wiki/Nakagusuku_power_station
Zambia,Nakambala power station,bioenergy: agricultural waste (solids),1,,40.0,operating,2010,,,,Zambia Sugar Company [100%],-15.8315,27.7804,exact,,Southern Province,Africa,G100000200008,https://www.gem.wiki/Nakambala_power_station
Japan,Nanatsujima power station,bioenergy: wood & other biomass (solids),1,七ツ島バイオマス発電所,49.0,operating,2019,,,Nanatsujima Biomass Power,Nanatsujima Biomass Power LLC [100%],31.471,130.5184,exact,Kagoshima,,Asia,G100000200078,https://www.gem.wiki/Nanatsujima_power_station
China,Nanning Liujing Cogen power station,"bioenergy: paper mill wastes, bioenergy: wastewater and sewage sludge (solids or biogas)",1,南宁市六景工业园区公共热电联产项目,80.0,construction,,,,Nanning Sun Paper,,22.84279,108.91005,exact,,Guangxi,Asia,G100000202357,https://www.gem.wiki/Nanning_Liujing_Cogen_power_station
China,Nanning Liujing Cogen power station,bioenergy: paper mill wastes,1-Feb,南宁市六景工业园区公共热电联产项目,50.0,construction,,,,Nanning Sun Paper,,22.84279,108.91005,exact,,Guangxi,Asia,G100000202358,https://www.gem.wiki/Nanning_Liujing_Cogen_power_station
China,Nanning Liujing Cogen power station,bioenergy: paper mill wastes,2-Feb,南宁市六景工业园区公共热电联产项目,50.0,construction,,,,Nanning Sun Paper,,22.84279,108.91005,exact,,Guangxi,Asia,G100000202359,https://www.gem.wiki/Nanning_Liujing_Cogen_power_station
Brazil,Nardini power station,bioenergy: agricultural waste (solids),1,Usina sucroenergética Nardini,54.0,operating,1994,,,Companhia Energetica Nardini,Companhia Energetica Nardini SA [100%],-21.1815,-48.6447,exact,Vista Alegre do Alto,São Paulo,Americas,G100000200624,https://www.gem.wiki/Nardini_power_station
Thailand,National Power Plant 4 power station,bioenergy: wood & other biomass (solids),1,,37.0,operating,,,,,National Power Supply PCL [100%],13.9065,101.5453,approximate,,Prachin Buri Province,Asia,G100000200822,https://www.gem.wiki/National_Power_Plant_4_power_station
Thailand,National Power Plant 5A power station,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",1,,98.0,operating,2015,,,National Power Plant 5A,National Power Supply PCL [100%],13.9742,101.628,approximate,,Prachin Buri Province,Asia,G100000200824,https://www.gem.wiki/304_Industrial_Park_power_station
Thailand,National Power Plant 5 power station,bioenergy: wood & other biomass (solids),1,,37.0,operating,,,,,National Power Supply PCL [100%],13.9065,101.5453,approximate,,Prachin Buri Province,Asia,G100000200823,https://www.gem.wiki/National_Power_Plant_5_power_station
Thailand,National Power Plant 6 power station,bioenergy: paper mill wastes,1,,37.0,operating,,,,,National Power Supply PCL [100%],13.9065,101.5453,approximate,,Prachin Buri Province,Asia,G100000200825,https://www.gem.wiki/National_Power_Plant_6_power_station
Thailand,National Power Plant 9 power station,bioenergy: wood & other biomass (solids),1,,135.0,operating,,,,Future Greenenergy,National Power Supply PCL [100%],13.9742,101.628,approximate,,Prachin Buri Province,Asia,G100000200826,https://www.gem.wiki/304_Industrial_Park_power_station
Japan,Nebio Kakuda power station,bioenergy: biodiesel,1,Nebio角田バイオマスパーク,41.0,operating,2020,,,,,37.9824,140.797,exact,,,Asia,G100000200777,https://www.gem.wiki/Nebio_Kakuda_power_station
United States,New Bern Mill power station,"bioenergy: paper mill wastes, fossil gas: natural gas, fossil liquids: unknown",TG2,,38.0,operating,2014,,,International Paper,International Paper Co [100%],35.212,-77.1144,exact,,North Carolina,Americas,G100000201646,https://www.gem.wiki/New_Bern_Mill_power_station
Japan,New Energy Miki power station,bioenergy: agricultural waste (solids),--,,66.0,cancelled,,,,,New Energy Miki Co Ltd,36.9617039,140.8851665,exact,,,Asia,G100001021948,https://www.gem.wiki/New_Energy_Miki_power_station
United States,New Hope Cogeneration power station,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids), fossil gas: natural gas",GEN1,,75.0,operating,1996,,,New Hope Power,New Hope Power Co [100%],26.5769,-80.7469,exact,,Florida,Americas,G100000201647,https://www.gem.wiki/New_Hope_Cogeneration_power_station
United States,New Hope Cogeneration power station,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids), fossil gas: natural gas",GEN2,,54.0,operating,2006,,,New Hope Power,New Hope Power Co [100%],26.5769,-80.7469,exact,,Florida,Americas,G100000201648,https://www.gem.wiki/New_Hope_Cogeneration_power_station
United Kingdom,Newhurst Energy-from-Waste power station,bioenergy: refuse (municipal and industrial wastes),1,,42.0,operating,2023,,,Encyclis,other [100%],52.7573,-1.2801,exact,Borough of Charnwood,England,Europe,G100000200307,https://www.gem.wiki/Newhurst_Energy-from-Waste_power_station
Brazil,NG Bioenergia I power station,bioenergy: agricultural waste (solids),1,Usina sucroenergética NG Bioenergia I,47.0,operating,2017,,,Nova Gália Bioenergia,Nova Gália Bioenergia Ltda [100%],-17.3304,-50.4957,exact,Paraúna,Goiás,Americas,G100000200625,https://www.gem.wiki/NG_Bioenergia_I_power_station
Japan,Nihonkaisui Ako power station,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids), bioenergy: wood & other biomass (solids)",2,"赤穂第２バイオマス発電所, 株式会社日本海水",30.0,operating,2021,,,Nihon Kaisui,,34.7886,134.3705,approximate,Ako City,,Asia,G100000200778,https://www.gem.wiki/Nihonkaisui_Ako_power_station
Japan,Nihonkaisui TTS Kanda power station,"bioenergy: agricultural waste (solids), bioenergy: agricultural waste (solids)",1,"日本海水 福岡県苅田町における木質バイオマス発電所, 日本海水TTS苅田パワ",50.0,operating,2023,,,Nihonkaisui TTS Kanda Power,other [2%]; Nihonkaisui Co Ltd [68%]; TTS Kikaku Co Ltd [30%],33.8092,131.0069,exact,Kyoto,,Asia,G100000200779,https://www.gem.wiki/Nihonkaisui_TTS_Kanda_power_station
Japan,Niigata East Port power station,"bioenergy: wood & other biomass (solids), bioenergy: agricultural waste (solids)",1,新潟東港バイオマス発電所,50.0,construction,2024,,,Tohoku Electric Power,other [100%],37.9804,139.2502,exact,,,Asia,G100000200028,https://www.gem.wiki/Niigata_East_Port_power_station
China,Ningxia Shizuishan Anneng power station,"bioenergy: agricultural waste (solids), bioenergy: wood & other biomass (solids)",1,石嘴山安能生物质发电项目,30.0,operating,2022,,,Ningxia Anneng Biomass Thermal Power,other [51%]; Shanghai Electric Investment Co Ltd [49%],39.1351,106.7125,approximate,Hongguozi,Ningxia,Asia,G100000200125,https://www.gem.wiki/Ningxia_Shizuishan_Anneng_power_station
United Kingdom,North Lincolnshire Green Energy Park power station,bioenergy: refuse (municipal and industrial wastes),1,,95.0,pre-construction,2027,,,,Solar 21 [100%],53.6198,-0.7012,exact,,England,Europe,G100000200308,https://www.gem.wiki/North_Lincolnshire_Green_Energy_Park_power_station
Canada,Northwood Pulp Mill power station,"bioenergy: wood & other biomass (solids), fossil gas: natural gas",1,,63.0,operating,,,,Canfor Pulp,,53.9792,-122.6936,exact,Prince George,British Columbia,Americas,G100000201527,https://www.gem.wiki/Northwood_Pulp_Mill_power_station
