country/area,name-(english),name-(other-language),design-capacity-(ttpa),status,owner,parent,coordinates,coordinate-accuracy,subnational-unit,region,url,total-reserves-(proven-and-probable,total-resource-(inferred,production-2023-(ttpa),production-2022-(ttpa),start-date,lat,lng,scaling_cap
Russia,Timir Gorkitskoye Mine,Горкитское месторождение (Russian),"10,000",proposed,GMK Timir CJSC [100.0%],EVRAZ PLC [51.0%]; Alrosa PJSC [49.0%],"58.240907, 119.208773",approximate,Sakha Republic,Asia,https://gem.wiki/Timir_Gorkitskoye_Mine,unknown,"1,913,000",unknown,,unknown,58.240907,119.208773,10000
Russia,Timir Tarynnakhskoye Mine,Тарыннахское месторождение (Russian),"10,000",proposed,GMK Timir CJSC [100.0%],EVRAZ PLC [51.0%]; Alrosa PJSC [49.0%],"58.315514, 119.214428",approximate,Sakha Republic,Asia,https://gem.wiki/Timir_Tarynnakhskoye_Mine,unknown,"1,305,000",unknown,,unknown,58.315514,119.214428,10000
Russia,Timir Tayezhnoye Mine,Таежное месторождение (Russian),"6,000",operating,GMK Timir CJSC [100.0%],EVRAZ PLC [51.0%]; Alrosa PJSC [49.0%],"57.686438,125.333694",exact,Sakha Republic,Asia,https://gem.wiki/Timir_Tayezhnoye_Mine,unknown,"1,389,000",unknown,unknown,2021,57.686438,125.333694,6000
Russia,VGOK Magnetitovaya Mine,Высокогорское месторождение (Russian),unknown,retired,Vysokogorsky GOK JSC [100.0%],NPRO Ural LLC,"57.907281, 59.915646",exact,Sverdlovsk Oblast,Asia,https://gem.wiki/VGOK_Magnetitovaya_Mine,unknown,"29,800",unknown,unknown,1721,57.907281,59.915646,unknown
Russia,VGOK Yestyuninsky Mine,Естюнинское месторождение (Russian),unknown,operating,Vysokogorsky GOK JSC [100.0%],NPRO Ural LLC,"57.970802, 59.856015",exact,Sverdlovsk Oblast,Asia,https://gem.wiki/VGOK_Yestyuninsky_Mine,"250,000","260,700",unknown,unknown,1950,57.970802,59.856015,unknown
Russia,VGOK Yuzhnaya Mine,Гороблагодатское месторождение (Russian),"1,800",operating,Vysokogorsky GOK JSC [100.0%],NPRO Ural LLC,"58.298136, 59.790310",approximate,Sverdlovsk Oblast,Asia,https://gem.wiki/VGOK_Yuzhnaya_Mine,"60,000","65,900",1800,unknown,1789,58.298136,59.79031,1800
Sierra Leone,Kingho Tonkolili Mine,,"20,000",operating,Kingho Mining Co Ltd [100.0%],Leone Rock Metal Group Co Ltd,"8.985653, -11.708523",exact,Northern Province,Africa,https://gem.wiki/Kingho_Tonkolili_Mine,"13,800,000","30,000,000",unknown,unknown,unknown,8.985653,-11.708523,20000
Sierra Leone,Marampa Mine,,"3,750",operating,Marampa Mines Ltd [100.0%],Government of Sierra Leone [10.0%]; Gerald Group Ltd,"8.678657, -12.500283",exact,Northern Province,Africa,https://gem.wiki/Marampa_Mine,unknown,"1,700,000",3250,unknown,unknown,8.678657,-12.500283,3750
South Africa,Afrimat Demaneng Mine,,600,operating,Afrimat Bulk Commodities Pty Ltd [100.0%],Afrimat Ltd [100.0%],"-27.842188, 23.053147",exact,Northern Cape,Africa,https://gem.wiki/Afrimat_Demaneng_Mine,"2,590","3,180",unknown,unknown,unknown,-27.842188,23.053147,600.0000000000001
South Africa,Afrimat Doornpan Mine,,unknown,proposed,Afrimat Bulk Commodities Pty Ltd [100.0%],Afrimat Ltd [100.0%],"-28.208610, 23.065043",exact,Northern Cape,Africa,https://gem.wiki/Afrimat_Doornpan_Mine,unknown,"2,630",,,unknown,-28.20861,23.065043,unknown
South Africa,Afrimat Driehoekspan Mine,,480,operating,Afrimat Bulk Commodities Pty Ltd [100.0%],Afrimat Ltd [100.0%],"-28.141451, 23.032629",exact,Northern Cape,Africa,https://gem.wiki/Afrimat_Driehoekspan_Mine,"7,620","22,310",unknown,unknown,unknown,-28.141451,23.032629,480
South Africa,Afrimat Jenkins Mine,,"1,500",operating,Afrimat Bulk Commodities Pty Ltd [100.0%],Afrimat Ltd [100.0%],"-27.920926, 23.014413",exact,Northern Cape,Africa,https://gem.wiki/Afrimat_Jenkins_Mine,"15,470","16,200",unknown,unknown,unknown,-27.920926,23.014413,1500
South Africa,ArcelorMittal Thabazimbi Mine,,unknown,operating,Thabazimbi Iron Ore Mine Pty Ltd [100.0%],ArcelorMittal South Africa Ltd [100.0%],"-24.610118, 27.387873",exact,Limpopo,Africa,https://gem.wiki/ArcelorMittal_Thabazimbi_Mine,unknown,"81,000",unknown,unknown,1931,-24.610118,27.387873,unknown
South Africa,Assmang Beeshoek Mine,,"3,100",operating,Assmang Pty Ltd [100.0%],African Rainbow Minerals Ltd [50.0%]; Assore Ltd [50.0%],"-28.284210, 23.008611",exact,Northern Cape,Africa,https://gem.wiki/Assmang_Beeshoek_Mine,"58,130","95,950",2980,3100,1964,-28.28421,23.008611,3100
South Africa,Assmang Khumani Mine,,"14,000",operating,Assmang Pty Ltd [100.0%],African Rainbow Minerals Ltd [50.0%]; Assore Ltd [50.0%],"-27.867255, 23.010199",exact,Northern Cape,Africa,https://gem.wiki/Assmang_Khumani_Mine,"395,090","577,660",12020,13000,2007,-27.867255,23.010199,14000
South Africa,Manganore Mine,,540,operating,Manganore Iron Mining Pty Ltd [100.0%],--,"-28.160603, 23.115149",exact,Northern Cape,Africa,https://gem.wiki/Manganore_Mine,unknown,"18,000",unknown,unknown,2017,-28.160603,23.115149,540
South Africa,Mapochs Mine,,"1,000",unknown,International Resources Ltd [100.0%],--,"-25.113889, 29.919722",exact,Mpumalanga,Africa,https://gem.wiki/Mapochs_Mine,"100,000",unknown,unknown,unknown,1968,-25.113889,29.919722,1000
South Africa,Palabora Mine,,"8,405",operating,Palabora Copper Pty Ltd [100.0%],Palabora Mining Co Ltd [74.0%]; Empowerment Partners [26.0%],"-23.973550, 31.136813",exact,Limpopo,Africa,https://gem.wiki/Palabora_Mine,unknown,unknown,unknown,unknown,1965,-23.97355,31.136813,8405
South Africa,Sedibeng Mine,,"2,000",operating,Sedibeng Iron Ore Pty Ltd [100.0%],Black Ginger 461 Pty Ltd [64.0%]; Cape Gannet Properties 277 Pty Ltd [26.0%]; Independent Development Corp [10.0%],"-28.192585, 23.098016",exact,Northern Cape,Africa,https://gem.wiki/Sedibeng_Mine,unknown,unknown,1900,unknown,2012,-28.192585,23.098016,2000
South Africa,Sishen Iron Kolomela Mine,,"13,000",operating,Sishen Iron Ore Company Pty Ltd [100.0%],Kumba Iron Ore Ltd [75.4%]; Exxaro Resources Ltd [20.4%]; small shareholder(s) [4.2%],"-28.394321, 22.959775",exact,Northern Cape,Africa,https://gem.wiki/Sishen_Iron_Kolomela_Mine,"132,700","265,400",10294,10700,2011,-28.394321,22.959775,13000
South Africa,Sishen Iron Sishen Mine,,"34,700",operating,Sishen Iron Ore Company Pty Ltd [100.0%],Kumba Iron Ore Ltd [75.4%]; Exxaro Resources Ltd [20.4%]; small shareholder(s) [4.2%],"-27.737896, 22.996423",exact,Northern Cape,Africa,https://gem.wiki/Sishen_Iron_Sishen_Mine,"598,600","1,051,700",25400,27000,1953,-27.737896,22.996423,34700
South Korea,Daehan Yangyang Mine,대한양양광산 (Korean),300,operating,Daehan Mineral Co Ltd [100.0%],--,"38.093740, 128.553149",exact,Gangwon,Oceania,https://gem.wiki/Daehan_Yangyang_Mine,unknown,unknown,unknown,unknown,unknown,38.09374,128.553149,300
South Korea,Handuk Sineyemi Mine,한덕신예미광산 (Korean),"1,700",operating,Handuk Iron Mine & Construction Co Ltd [100.0%],Korea Line Corp [70.5%]; unknown,"37.192557, 128.671695",exact,Gangwon,Oceania,https://gem.wiki/Handuk_Sineyemi_Mine,unknown,unknown,unknown,unknown,1983,37.192557,128.671695,1700
Spain,Alquife Mine,Minas de Alquife (Spanish),"4,500",operating,Minas de Alquife SLU [100.0%],Minas de Alquife Holding BV,"37.196541, -3.107378",exact,Granada,Europe,https://gem.wiki/Alquife_Mine,"110,000","135,000",500,250,2020,37.196541,-3.107378,4500
Sri Lanka,Buttala (Kurampola) Mine,,unknown,proposed,Ministry of Industries (Sri Lanka) [100.0%],Ministry of Industries (Sri Lanka) [100.0%],"6.753727, 81.267358",approximate,Uva,Oceania,https://gem.wiki/Buttala_(Kurampola)_Mine,unknown,"86,000",,,unknown,6.753727,81.267358,unknown
Sri Lanka,Chilaw Panirendawa Mine,,unknown,proposed,Ministry of Industries (Sri Lanka) [100.0%],Ministry of Industries (Sri Lanka) [100.0%],"7.484306, 79.880115",approximate,North Western Province,Oceania,https://gem.wiki/Chilaw_Panirendawa_Mine,unknown,"87,000",,,unknown,7.484306,79.880115,unknown
Sudan,Fodikwan Mine,,unknown,unknown,Yarmouk Industrial Services Co [100.0%],--,"21.747663, 36.737598",approximate,Red Sea,Africa,https://gem.wiki/Fodikwan_Mine,unknown,unknown,unknown,unknown,unknown,21.747663,36.737598,unknown
Sweden,Grangex Dannemora Mine,,"3,000",proposed,Dannemora Iron AB [100.0%],Grangex AB [100.0%],"60.202778, 17.862500",exact,Uppland County,Europe,https://gem.wiki/Grangex_Dannemora_Mine,"32,100","38,149",,,2025,60.202778,17.8625,3000
Sweden,Kaunisvaara Mine,,"7,000",operating,Kaunis Iron AB [100.0%],Kaunis Holding AB,"67.414116, 23.345361",exact,Norrbotten County,Europe,https://gem.wiki/Kaunisvaara_Mine,unknown,unknown,5640,5840,2012,67.414116,23.345361,7000
Sweden,LKAB Kirrunavarra Mine,,"19,000",operating,Luossavaara-Kiirunavaara AB [100.0%],Luossavaara-Kiirunavaara AB [100.0%],"67.841016, 20.181001",exact,Norrbotten County,Europe,https://gem.wiki/LKAB_Kirrunavarra_Mine,"725,000","1,541,000",15020,13990,1898,67.841016,20.181001,19000
Sweden,LKAB Levianiemi Mine,Leveäniemi Mine (Swedish),"5,770",operating,Luossavaara-Kiirunavaara AB [100.0%],Luossavaara-Kiirunavaara AB [100.0%],"67.633063, 21.022233",exact,Norrbotten County,Europe,https://gem.wiki/LKAB_Levianiemi_Mine,"91,000","212,000",4700,5770,1964,67.633063,21.022233,5770
Sweden,LKAB Malmberget Mine,,"10,200",operating,Luossavaara-Kiirunavaara AB [100.0%],Luossavaara-Kiirunavaara AB [100.0%],"67.188695, 20.715470",exact,Norrbotten County,Europe,https://gem.wiki/LKAB_Malmberget_Mine,"317,000","2,092,000",10200,10020,1888,67.188695,20.71547,10200
Sweden,LKAB Mertainen Mine,,unknown,mothballed,Luossavaara-Kiirunavaara AB [100.0%],Luossavaara-Kiirunavaara AB [100.0%],"67.706430, 20.785578",exact,Norrbotten County,Europe,https://gem.wiki/LKAB_Mertainen_Mine,0,"149,000",,,2010,67.70643,20.785578,unknown
Sweden,Nordic Iron Ore Blotberget Mine,,unknown,proposed,Nordic Iron Ore AB [100.0%],Nordic Iron Ore AB [100.0%],"60.142191, 14.940381",approximate,Ludvika,Europe,https://gem.wiki/Nordic_Iron_Ore_Blotberget_Mine,"34,000","196,700",,,unknown,60.142191,14.940381,unknown
Thailand,PTK Mining Phu Ang Mine,,"1,080",operating,P.T.K. Mining Co Ltd [100.0%],--,"17.375528, 101.797146",exact,Loei,Oceania,https://gem.wiki/PTK_Mining_Phu_Ang_Mine,unknown,"10,900",unknown,unknown,2004,17.375528,101.797146,1080
Thailand,PTK Mining Phu Hia Mine,,576,operating,P.T.K. Mining Co Ltd [100.0%],--,"17.374236, 101.797159",exact,Loei,Oceania,https://gem.wiki/PTK_Mining_Phu_Hia_Mine,unknown,unknown,unknown,unknown,2004,17.374236,101.797159,576
Tunisia,SDD Boukchiba Mine,,unknown,unknown,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"37.034799, 9.111824",approximate,Béja Governorate,Africa,https://gem.wiki/SDD_Boukchiba_Mine,unknown,"35,000",unknown,unknown,unknown,37.034799,9.111824,unknown
Tunisia,SDD Djerissa Mine,,unknown,operating,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"35.837543, 8.638085",exact,Kef Governorate,Africa,https://gem.wiki/SDD_Djerissa_Mine,unknown,unknown,unknown,unknown,1960,35.837543,8.638085,unknown
Tunisia,SDD Douaria Mine,,unknown,operating,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"37.038847, 9.213748",exact,Bizerete Governorate,Africa,https://gem.wiki/SDD_Douaria_Mine,unknown,"22,000",unknown,unknown,unknown,37.038847,9.213748,unknown
Tunisia,SDD Hamima Mine,,unknown,operating,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"35.913936, 8.342452",exact,Kalaat Essnan,Africa,https://gem.wiki/SDD_Hamima_Mine,unknown,unknown,unknown,unknown,unknown,35.913936,8.342452,unknown
Tunisia,SDD Maktaa El Haddid Mine,,unknown,unknown,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"37.034007, 9.035449",approximate,Béja Governorate,Africa,https://gem.wiki/SDD_Maktaa_El_Haddid_Mine,unknown,"7,000",unknown,unknown,unknown,37.034007,9.035449,unknown
Tunisia,SDD Tamera Mine,,unknown,operating,Société Djebel Djerissa SA [100.0%],Société Djebel Djerissa SA [100.0%],"37.055907, 9.101582",exact,Béja Governorate,Africa,https://gem.wiki/SDD_Tamera_Mine,unknown,"35,000",unknown,unknown,unknown,37.055907,9.101582,unknown
Türkiye,AKSU Kucuk Egmir Mine,,300,operating,Aksu Madencilik Sanayi ve Elektrik Uretim Ticaret AŞ [100.0%],--,"39.602144, 27.247972",exact,Balıkesir,Europe,https://gem.wiki/AKSU_Kucuk_Egmir_Mine,unknown,unknown,unknown,unknown,1953,39.602144,27.247972,300
Türkiye,Demir Export Cetinkaya Mine,,unknown,operating,Demir Export AŞ [100.0%],Koç Holding AŞ,"39.230961, 37.698452",exact,Sivas,Europe,https://gem.wiki/Demir_Export_Cetinkaya_Mine,"6,000",unknown,unknown,unknown,unknown,39.230961,37.698452,unknown
Türkiye,Demir Export Divrigi Mine,,500,operating,Demir Export AŞ [100.0%],Koç Holding AŞ,"39.451020, 38.108481",exact,Sivas,Europe,https://gem.wiki/Demir_Export_Divrigi_Mine,"100,000",unknown,unknown,unknown,2003,39.45102,38.108481,500
Türkiye,Dimin Mining Avnik Mine,,"2,500",operating,Dimin Madencilik Sanayi Ve Ticaret AŞ [100.0%],--,"38.654719, 40.298150",exact,Avnik,Europe,https://gem.wiki/Dimin_Mining_Avnik_Mine,unknown,unknown,unknown,unknown,2009,38.654719,40.29815,2500
Türkiye,Ermaden Bingol-Avnik Mine,,"3,000",operating,Erdemir Madencilik Sanayi ve Ticaret AŞ [100.0%],Eregli Demir ve Celik Fabrikalari AŞ [90.0%]; unknown,"38.918693, 40.529435",approximate,Avnik,Europe,https://gem.wiki/Ermaden_Bingol-Avnik_Mine,"300,000",unknown,unknown,unknown,2021,38.918693,40.529435,3000
Türkiye,Ermaden Divrigi Complex Mine,,"5,600",operating,Erdemir Madencilik Sanayi ve Ticaret AŞ [100.0%],Eregli Demir ve Celik Fabrikalari AŞ [90.0%]; unknown,"39.409340, 38.102998",exact,Sivas,Europe,https://gem.wiki/Ermaden_Divrigi_Complex_Mine,unknown,unknown,unknown,unknown,unknown,39.40934,38.102998,5600
Türkiye,Ermaden Hasancelebi Mine,,"2,000",operating,Erdemir Madencilik Sanayi ve Ticaret AŞ [100.0%],Eregli Demir ve Celik Fabrikalari AŞ [90.0%]; unknown,"38.942786, 37.878818",exact,Malatya,Europe,https://gem.wiki/Ermaden_Hasancelebi_Mine,"885,000","885,000",unknown,unknown,1955,38.942786,37.878818,2000
Türkiye,Havadan Yoresi Mine,,unknown,operating,Havadan Yoresi Madencilik AŞ [100.0%],--,"38.149469, 35.422694",exact,Kayseri,Europe,https://gem.wiki/Havadan_Yoresi_Mine,unknown,unknown,unknown,unknown,unknown,38.149469,35.422694,unknown
Türkiye,Hekimhan Deveci Mine,,"2,000",operating,Hekimhan Madencilik AŞ [100.0%],Koloğlu Holding AS,"38.903467, 37.967468",exact,Malatya,Europe,https://gem.wiki/Hekimhan_Deveci_Mine,unknown,unknown,unknown,unknown,2007,38.903467,37.967468,2000
Türkiye,Hestas Gözaydın Mine,,unknown,operating,Hestas Madencilik AŞ [100.0%],--,"39.204028, 38.385085",exact,Erzincan,Europe,https://gem.wiki/Hestas_Gözaydın_Mine,unknown,unknown,unknown,unknown,2017,39.204028,38.385085,unknown
Türkiye,Oreks Mine,,unknown,operating,Oreks Madencilik LŞ [100.0%],Oreks Madencilik LŞ [100.0%],"38.096079, 35.277989",exact,Kayseri,Europe,https://gem.wiki/Oreks_Mine,unknown,unknown,unknown,unknown,1966,38.096079,35.277989,unknown
Türkiye,Ozce Maden Kesikkopru Mine,,300,operating,Güncem Madencilik LŞ [100.0%],Özce Madencilik ve Ticaret ve LŞ,"39.349033, 33.388066",exact,Ankara,Europe,https://gem.wiki/Ozce_Maden_Kesikkopru_Mine,"4,000",unknown,unknown,unknown,1983,39.349033,33.388066,300
Türkiye,Ozkoyuncu Attepe Mine,,200,operating,Ozkoyuncu Madencilik Metalurji Insaat Sanayi ve Ticaret AŞ [100.0%],--,"37.95442,35.63828",exact,Adana,Europe,https://gem.wiki/Ozkoyuncu_Attepe_Mine,"70,000",unknown,unknown,unknown,1977,37.95442,35.63828,200
Türkiye,Ozkoyuncu Karamadazi Mine,,unknown,operating,Ozkoyuncu Madencilik Metalurji Insaat Sanayi ve Ticaret AŞ [100.0%],--,"38.164108, 35.289167",exact,Kayseri,Europe,https://gem.wiki/Ozkoyuncu_Karamadazi_Mine,"3,000",unknown,unknown,unknown,1949,38.164108,35.289167,unknown
Türkiye,Ozkoyuncu Mentes Mine,,"1,500",operating,Ozkoyuncu Madencilik Metalurji Insaat Sanayi ve Ticaret AŞ [100.0%],--,"37.993914, 35.624282",exact,Kayseri,Europe,https://gem.wiki/Ozkoyuncu_Mentes_Mine,"30,000",unknown,unknown,unknown,1969,37.993914,35.624282,1500
Ukraine,ArcelorMittal Kryvyi Rih Mine,,"25,700",operating,ArcelorMittal Kryvyi Rih PJSC [100.0%],ArcelorMittal SA [95.1%]; small shareholder(s) [4.9%],"47.859626, 33.331092",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/ArcelorMittal_Kryvyi_Rih_Mine,"540,483","1,094,637",11400,11500,1934,47.859626,33.331092,25700
Ukraine,Ferrexpo Belanovskoye Mine,Беланівський кар’єр (Ukranian),"45,000",operating,Ferrexpo Belanovo Mining LLC [100.0%],Ferrexpo PLC,"49.153175, 33.696937",exact,Poltava Oblast ,Europe,https://gem.wiki/Ferrexpo_Belanovskoye_Mine,0,"1,702,000",4000,6000,2018,49.153175,33.696937,45000
Ukraine,Ferrexpo Poltava Mine,Полтавський Гірничо-Збагачувальний Комбінат,"15,000",operating,Ferrexpo Poltava Mining CJSC [100.0%],Ferrexpo PLC,"49.050268, 33.666098",exact,Poltava Oblast ,Europe,https://gem.wiki/Ferrexpo_Poltava_Mine,"1,119,000","2,827,000",4000,6000,unknown,49.050268,33.666098,15000
Ukraine,Ferrexpo Yeristovskoye Mine,,unknown,operating,Ferrexpo Yeristovo Mining LLC [100.0%],Ferrexpo PLC,"49.101668, 33.677981",exact,Poltava Oblast ,Europe,https://gem.wiki/Ferrexpo_Yeristovskoye_Mine,"496,000","1,208,000",4000,6000,2011,49.101668,33.677981,unknown
Ukraine,KZRK Kozatska Mine,,unknown,operating,Kryvbaszalizrudkom JSC [100.0%],--,"48.059533, 33.479325",approximate,Dnipropetrovsk Oblast,Europe,https://gem.wiki/KZRK_Kozatska_Mine,unknown,unknown,410,783,unknown,48.059533,33.479325,unknown
Ukraine,KZRK Kryvorizka Mine,,unknown,operating,Kryvbaszalizrudkom JSC [100.0%],--,"48.081507, 33.505467",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/KZRK_Kryvorizka_Mine,unknown,unknown,587,750,unknown,48.081507,33.505467,unknown
Ukraine,KZRK Pokrovska Mine,Шахта Покровська (Ukrainian) ,unknown,operating,Kryvbaszalizrudkom JSC [100.0%],--,"47.995387, 33.431338",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/KZRK_Pokrovska_Mine,unknown,"210,000",440,580,unknown,47.995387,33.431338,unknown
Ukraine,KZRK Ternivska Mine,,unknown,operating,Kryvbaszalizrudkom JSC [100.0%],--,"48.117544, 33.549754",approximate,Dnipropetrovsk Oblast,Europe,https://gem.wiki/KZRK_Ternivska_Mine,unknown,unknown,460,770,unknown,48.117544,33.549754,unknown
Ukraine,Metinvest Central Mine,,"15,400",operating,Central GOK PJSC [100.0%],Metinvest BV,"48.020369, 33.406334",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/Metinvest_Central_Mine,unknown,"463,000",2420,3102.9999999999995,unknown,48.020369,33.406334,15400
Ukraine,Metinvest Ingulets Mine,,"70,000",operating,Ingulets GOK PJSC [100.0%],Metinvest BV,"47.669081, 33.217806",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/Metinvest_Ingulets_Mine,unknown,"1,200,000",2970,3744.9999999999995,unknown,47.669081,33.217806,70000
Ukraine,Metinvest Northern Mine,,"36,000",operating,Northern GOK [100.0%],Metinvest BV [78.3%]; unknown [21.7%],"48.116984, 33.558453",exact,Dnipropetrovsk Oblast,Europe,https://gem.wiki/Metinvest_Northern_Mine,unknown,"2,943,000",5610,3851.9999999999995,unknown,48.116984,33.558453,36000
Ukraine,Sukha Balka Frunze Mine,,unknown,operating,Sukha Balka PrJSC [100.0%],--,"47.833330, 33.166670",approximate,Dnipropetrovsk Oblast,Europe,https://gem.wiki/Sukha_Balka_Frunze_Mine,unknown,"14,200",930,800,unknown,47.83333,33.16667,unknown
Ukraine,Sukha Balka Yuvileyna Mine,,"3,100",operating,Sukha Balka PrJSC [100.0%],--,"48.031829, 33.466107",approximate,Dnipropetrovsk Oblast,Europe,https://gem.wiki/Sukha_Balka_Yuvileyna_Mine,unknown,"44,900",930,unknown,2023,48.031829,33.466107,3100
